frontendId,fileName,catalog,title,titleCN,slug,tags,difficulty,status,similar
1338,1338,1300-1399,Reduce Array Size to The Half,数组大小减半,reduce-array-size-to-the-half,"Greedy|greedy|贪心,Array|array|数组,Hash Table|hash-table|哈希表,Sorting|sorting|排序,Heap (Priority Queue)|heap-priority-queue|堆（优先队列）",Medium,False,
1347,1347,1300-1399,Minimum Number of Steps to Make Two Strings Anagram,制造字母异位词的最小步骤数,minimum-number-of-steps-to-make-two-strings-anagram,"Hash Table|hash-table|哈希表,String|string|字符串,Counting|counting|计数",Medium,False,1657|2186
1337,1337,1300-1399,The K Weakest Rows in a Matrix,矩阵中战斗力最弱的 K 行,the-k-weakest-rows-in-a-matrix,"Array|array|数组,Binary Search|binary-search|二分查找,Matrix|matrix|矩阵,Sorting|sorting|排序,Heap (Priority Queue)|heap-priority-queue|堆（优先队列）",Easy,False,
1336,1336,1300-1399,Number of Transactions per Visit,每次访问的交易次数,number-of-transactions-per-visit,Database|database|数据库,Hard,False,1613
1340,1340,1300-1399,Jump Game V,跳跃游戏 V,jump-game-v,"Array|array|数组,Dynamic Programming|dynamic-programming|动态规划,Sorting|sorting|排序",Hard,False,1871|2297
1339,1339,1300-1399,Maximum Product of Splitted Binary Tree,分裂二叉树的最大乘积,maximum-product-of-splitted-binary-tree,"Tree|tree|树,Depth-First Search|depth-first-search|深度优先搜索,Binary Tree|binary-tree|二叉树",Medium,False,2049
1359,1359,1300-1399,Count All Valid Pickup and Delivery Options,有效的快递序列数目,count-all-valid-pickup-and-delivery-options,"Math|math|数学,Dynamic Programming|dynamic-programming|动态规划,Combinatorics|combinatorics|组合数学",Hard,False,
1327,1327,1300-1399,List the Products Ordered in a Period,列出指定时间段内所有的下单产品,list-the-products-ordered-in-a-period,Database|database|数据库,Easy,False,
1335,1335,1300-1399,Minimum Difficulty of a Job Schedule,工作计划的最低难度,minimum-difficulty-of-a-job-schedule,"Array|array|数组,Dynamic Programming|dynamic-programming|动态规划",Hard,False,
1334,1334,1300-1399,Find the City With the Smallest Number of Neighbors at a Threshold Distance,阈值距离内邻居最少的城市,find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,"Graph|graph|图,Dynamic Programming|dynamic-programming|动态规划,Shortest Path|shortest-path|最短路",Medium,False,2045
1358,1358,1300-1399,Number of Substrings Containing All Three Characters,包含所有三种字符的子字符串数目,number-of-substrings-containing-all-three-characters,"Hash Table|hash-table|哈希表,String|string|字符串,Sliding Window|sliding-window|滑动窗口",Medium,False,2063|2953
1357,1357,1300-1399,Apply Discount Every n Orders,每隔 n 个顾客打折,apply-discount-every-n-orders,"Design|design|设计,Array|array|数组,Hash Table|hash-table|哈希表",Medium,False,2288
1332,1332,1300-1399,Remove Palindromic Subsequences,删除回文子序列,remove-palindromic-subsequences,"Two Pointers|two-pointers|双指针,String|string|字符串",Easy,False,
1322,1322,1300-1399,Ads Performance,广告效果,ads-performance,Database|database|数据库,Easy,False,
1356,1356,1300-1399,Sort Integers by The Number of 1 Bits,根据数字二进制下 1 的数目排序,sort-integers-by-the-number-of-1-bits,"Bit Manipulation|bit-manipulation|位运算,Array|array|数组,Counting|counting|计数,Sorting|sorting|排序",Easy,False,2099|3011
1326,1326,1300-1399,Minimum Number of Taps to Open to Water a Garden,灌溉花园的最少水龙头数目,minimum-number-of-taps-to-open-to-water-a-garden,"Greedy|greedy|贪心,Array|array|数组,Dynamic Programming|dynamic-programming|动态规划",Hard,False,
1333,1333,1300-1399,"Filter Restaurants by Vegan-Friendly, Price and Distance",餐厅过滤器,filter-restaurants-by-vegan-friendly-price-and-distance,"Array|array|数组,Sorting|sorting|排序",Medium,False,
1324,1324,1300-1399,Print Words Vertically,竖直打印单词,print-words-vertically,"Array|array|数组,String|string|字符串,Simulation|simulation|模拟",Medium,False,
1323,1323,1300-1399,Maximum 69 Number,6 和 9 组成的最大数字,maximum-69-number,"Greedy|greedy|贪心,Math|math|数学",Easy,False,
1321,1321,1300-1399,Restaurant Growth,餐馆营业额变化增长,restaurant-growth,Database|database|数据库,Medium,False,
1343,1343,1300-1399,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,大小为 K 且平均值大于等于阈值的子数组数目,number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,"Array|array|数组,Sliding Window|sliding-window|滑动窗口",Medium,False,2090|2488|2772
1325,1325,1300-1399,Delete Leaves With a Given Value,删除给定值的叶子节点,delete-leaves-with-a-given-value,"Tree|tree|树,Depth-First Search|depth-first-search|深度优先搜索,Binary Tree|binary-tree|二叉树",Medium,False,
1345,1345,1300-1399,Jump Game IV,跳跃游戏 IV,jump-game-iv,"Breadth-First Search|breadth-first-search|广度优先搜索,Array|array|数组,Hash Table|hash-table|哈希表",Hard,False,1871|2297|2770
1319,1319,1300-1399,Number of Operations to Make Network Connected,连通网络的操作次数,number-of-operations-to-make-network-connected,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Union Find|union-find|并查集,Graph|graph|图",Medium,False,
1344,1344,1300-1399,Angle Between Hands of a Clock,时钟指针的夹角,angle-between-hands-of-a-clock,Math|math|数学,Medium,False,
1320,1320,1300-1399,Minimum Distance to Type a Word Using Two Fingers,二指输入的的最小距离,minimum-distance-to-type-a-word-using-two-fingers,"String|string|字符串,Dynamic Programming|dynamic-programming|动态规划",Hard,False,1974
1342,1342,1300-1399,Number of Steps to Reduce a Number to Zero,将数字变成 0 的操作次数,number-of-steps-to-reduce-a-number-to-zero,"Bit Manipulation|bit-manipulation|位运算,Math|math|数学",Easy,False,2139|2169
1308,1308,1300-1399,Running Total for Different Genders,不同性别每日分数总计,running-total-for-different-genders,Database|database|数据库,Medium,False,1204
1303,1303,1300-1399,Find the Team Size,求团队人数,find-the-team-size,Database|database|数据库,Easy,False,
1317,1317,1300-1399,Convert Integer to the Sum of Two No-Zero Integers,将整数转换为两个无零整数的和,convert-integer-to-the-sum-of-two-no-zero-integers,Math|math|数学,Easy,False,
1318,1318,1300-1399,Minimum Flips to Make a OR b Equal to c,或运算的最小翻转次数,minimum-flips-to-make-a-or-b-equal-to-c,Bit Manipulation|bit-manipulation|位运算,Medium,False,2220
1310,1310,1300-1399,XOR Queries of a Subarray,子数组异或查询,xor-queries-of-a-subarray,"Bit Manipulation|bit-manipulation|位运算,Array|array|数组,Prefix Sum|prefix-sum|前缀和",Medium,False,
1311,1311,1300-1399,Get Watched Videos by Your Friends,获取你好友已观看的视频,get-watched-videos-by-your-friends,"Breadth-First Search|breadth-first-search|广度优先搜索,Graph|graph|图,Array|array|数组,Hash Table|hash-table|哈希表,Sorting|sorting|排序",Medium,False,
2227,2227,2200-2299,Encrypt and Decrypt Strings,加密解密字符串,encrypt-and-decrypt-strings,"Design|design|设计,Trie|trie|字典树,Array|array|数组,Hash Table|hash-table|哈希表,String|string|字符串",Hard,False,0208|0212|1804|3079
1312,1312,1300-1399,Minimum Insertion Steps to Make a String Palindrome,让字符串成为回文串的最少插入次数,minimum-insertion-steps-to-make-a-string-palindrome,"String|string|字符串,Dynamic Programming|dynamic-programming|动态规划",Hard,True,2193
2269,2269,2200-2299,Find the K-Beauty of a Number,找到一个数字的 K 美丽值,find-the-k-beauty-of-a-number,"Math|math|数学,String|string|字符串,Sliding Window|sliding-window|滑动窗口",Easy,False,
1307,1307,1300-1399,Verbal Arithmetic Puzzle,口算难题,verbal-arithmetic-puzzle,"Array|array|数组,Math|math|数学,String|string|字符串,Backtracking|backtracking|回溯",Hard,False,
1306,1306,1300-1399,Jump Game III,跳跃游戏 III,jump-game-iii,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Array|array|数组",Medium,False,0045|0055|1871|2297|2770
1309,1309,1300-1399,Decrypt String from Alphabet to Integer Mapping,解码字母到整数映射,decrypt-string-from-alphabet-to-integer-mapping,String|string|字符串,Easy,False,
2192,2192,2100-2199,All Ancestors of a Node in a Directed Acyclic Graph,有向无环图中一个节点的所有祖先,all-ancestors-of-a-node-in-a-directed-acyclic-graph,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Graph|graph|图,Topological Sort|topological-sort|拓扑排序",Medium,False,1786
1430,1430,1400-1499,Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,判断给定的序列是否是二叉树从根到叶的路径,check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree,"Tree|tree|树,Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Binary Tree|binary-tree|二叉树",Medium,False,
1305,1305,1300-1399,All Elements in Two Binary Search Trees,两棵二叉搜索树中的所有元素,all-elements-in-two-binary-search-trees,"Tree|tree|树,Depth-First Search|depth-first-search|深度优先搜索,Binary Search Tree|binary-search-tree|二叉搜索树,Binary Tree|binary-tree|二叉树,Sorting|sorting|排序",Medium,False,
1304,1304,1300-1399,Find N Unique Integers Sum up to Zero,和为零的 N 个不同整数,find-n-unique-integers-sum-up-to-zero,"Array|array|数组,Math|math|数学",Easy,False,
1297,1297,1200-1299,Maximum Number of Occurrences of a Substring,子串的最大出现次数,maximum-number-of-occurrences-of-a-substring,"Hash Table|hash-table|哈希表,String|string|字符串,Sliding Window|sliding-window|滑动窗口",Medium,False,2287
1294,1294,1200-1299,Weather Type in Each Country,不同国家的天气类型,weather-type-in-each-country,Database|database|数据库,Easy,False,
1295,1295,1200-1299,Find Numbers with Even Number of Digits,统计位数为偶数的数字,find-numbers-with-even-number-of-digits,"Array|array|数组,Math|math|数学",Easy,False,2094|2595|3232
1298,1298,1200-1299,Maximum Candies You Can Get from Boxes,你能从盒子里获得的最大糖果数,maximum-candies-you-can-get-from-boxes,"Breadth-First Search|breadth-first-search|广度优先搜索,Graph|graph|图,Array|array|数组",Hard,False,
1285,1285,1200-1299,Find the Start and End Number of Continuous Ranges,找到连续区间的开始和结束数字,find-the-start-and-end-number-of-continuous-ranges,Database|database|数据库,Medium,False,1225|1613|2474
2305,2305,2300-2399,Fair Distribution of Cookies,公平分发饼干,fair-distribution-of-cookies,"Bit Manipulation|bit-manipulation|位运算,Array|array|数组,Dynamic Programming|dynamic-programming|动态规划,Backtracking|backtracking|回溯,Bitmask|bitmask|状态压缩",Medium,False,0410|0548|0698|1879|1994|1986|2035|2397|2591
1296,1296,1200-1299,Divide Array in Sets of K Consecutive Numbers,划分数组为连续数字的集合,divide-array-in-sets-of-k-consecutive-numbers,"Greedy|greedy|贪心,Array|array|数组,Hash Table|hash-table|哈希表,Sorting|sorting|排序",Medium,False,0659|2155
1280,1280,1200-1299,Students and Examinations,学生们参加各科测试的次数,students-and-examinations,Database|database|数据库,Easy,False,
2263,2263,2200-2299,Make Array Non-decreasing or Non-increasing,数组变为有序的最小操作次数,make-array-non-decreasing-or-non-increasing,"Greedy|greedy|贪心,Dynamic Programming|dynamic-programming|动态规划",Hard,False,0665|1187|1827
1279,1279,1200-1299,Traffic Light Controlled Intersection,红绿灯路口,traffic-light-controlled-intersection,Concurrency|concurrency|多线程,Easy,False,
2229,2229,2200-2299,Check if an Array Is Consecutive,检查数组是否连贯,check-if-an-array-is-consecutive,"Array|array|数组,Hash Table|hash-table|哈希表,Sorting|sorting|排序",Easy,False,0298|0549|1446
1292,1292,1200-1299,Maximum Side Length of a Square with Sum Less than or Equal to Threshold,元素和小于等于阈值的正方形的最大边长,maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold,"Array|array|数组,Binary Search|binary-search|二分查找,Matrix|matrix|矩阵,Prefix Sum|prefix-sum|前缀和",Medium,False,
1284,1284,1200-1299,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,转化为全零矩阵的最少反转次数,minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,"Bit Manipulation|bit-manipulation|位运算,Breadth-First Search|breadth-first-search|广度优先搜索,Array|array|数组,Hash Table|hash-table|哈希表,Matrix|matrix|矩阵",Hard,False,2123|2128|2174
1293,1293,1200-1299,Shortest Path in a Grid with Obstacles Elimination,网格中的最短路径,shortest-path-in-a-grid-with-obstacles-elimination,"Breadth-First Search|breadth-first-search|广度优先搜索,Array|array|数组,Matrix|matrix|矩阵",Hard,False,1730|2290|3286
1290,1290,1200-1299,Convert Binary Number in a Linked List to Integer,二进制链表转整数,convert-binary-number-in-a-linked-list-to-integer,"Linked List|linked-list|链表,Math|math|数学",Easy,False,
1283,1283,1200-1299,Find the Smallest Divisor Given a Threshold,使结果不超过阈值的最小除数,find-the-smallest-divisor-given-a-threshold,"Array|array|数组,Binary Search|binary-search|二分查找",Medium,False,2064
1282,1282,1200-1299,Group the People Given the Group Size They Belong To,用户分组,group-the-people-given-the-group-size-they-belong-to,"Greedy|greedy|贪心,Array|array|数组,Hash Table|hash-table|哈希表",Medium,False,2790
1265,1265,1200-1299,Print Immutable Linked List in Reverse,逆序打印不可变链表,print-immutable-linked-list-in-reverse,"Stack|stack|栈,Recursion|recursion|递归,Linked List|linked-list|链表,Two Pointers|two-pointers|双指针",Medium,False,
1270,1270,1200-1299,All People Report to the Given Manager,向公司 CEO 汇报工作的所有人,all-people-report-to-the-given-manager,Database|database|数据库,Medium,False,
1281,1281,1200-1299,Subtract the Product and Sum of Digits of an Integer,整数的各位积和之差,subtract-the-product-and-sum-of-digits-of-an-integer,Math|math|数学,Easy,False,
